person_home_ownership,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file
0,6.99,0.0,0.16,0.0
3,7.51,0.0,0.18,0.0
3,15.07,1.0,0.18,1.0
0,7.29,0.0,0.07,0.0
0,7.29,0.0,0.2,0.0
3,5.42,0.0,0.13,0.0
0,15.65,0.0,0.16,0.0
0,5.79,0.0,0.11,0.0
0,5.79,0.0,0.13,0.0
3,12.99,0.0,0.13,0.0
0,7.51,1.0,0.18,0.0
0,7.51,0.0,0.3,0.0
3,12.68,0.0,0.13,1.0
0,15.33,1.0,0.18,0.0
0,9.88,0.0,0.25,0.0
0,7.14,1.0,0.13,0.0
0,10.25,0.0,0.12,0.0
3,11.14,0.0,0.13,0.0
0,14.26,0.0,0.34,1.0
3,14.96,1.0,0.14,1.0
0,11.48,0.0,0.31,0.0
3,12.53,0.0,0.13,0.0
3,6.03,0.0,0.13,0.0
3,7.9,0.0,0.13,0.0
0,10.59,0.0,0.41,0.0
3,10.0,0.0,0.13,0.0
0,6.03,0.0,0.28,0.0
3,6.62,0.0,0.12,0.0
0,8.59,0.0,0.1,0.0
3,12.69,0.0,0.12,0.0
3,10.59,0.0,0.12,0.0
3,6.92,0.0,0.12,0.0
3,9.63,0.0,0.12,0.0
0,7.66,0.0,0.09,0.0
0,5.42,0.0,0.08,0.0
3,6.54,0.0,0.12,0.0
0,7.88,0.0,0.16,0.0
0,15.68,1.0,0.28,0.0
0,14.42,1.0,0.11,1.0
2,12.84,0.0,0.02,1.0
0,10.51,0.0,0.08,0.0
0,10.78,1.0,0.17,0.0
3,14.72,0.0,0.12,1.0
3,9.32,0.0,0.12,0.0
0,11.49,0.0,0.03,0.0
2,16.49,0.0,0.15,1.0
0,9.63,0.0,0.21,0.0
2,8.59,0.0,0.1,0.0
0,19.04,1.0,0.45,0.0
3,8.49,0.0,0.12,0.0
0,14.27,1.0,0.09,0.0
0,14.61,1.0,0.1,0.0
0,9.99,0.0,0.18,0.0
3,12.84,0.0,0.12,1.0
0,11.36,0.0,0.08,0.0
0,6.62,0.0,0.49,0.0
3,7.14,0.0,0.12,0.0
0,11.49,0.0,0.05,0.0
2,14.96,0.0,0.39,1.0
0,10.62,0.0,0.21,0.0
0,6.03,0.0,0.11,0.0
3,15.96,0.0,0.11,1.0
2,7.68,0.0,0.05,0.0
0,10.25,0.0,0.29,0.0
3,11.71,0.0,0.11,0.0
0,6.54,0.0,0.02,0.0
2,7.75,0.0,0.06,0.0
3,7.9,0.0,0.11,0.0
3,15.96,0.0,0.11,1.0
3,6.99,0.0,0.11,0.0
3,11.99,0.0,0.11,0.0
3,15.28,1.0,0.13,1.0
3,16.02,0.0,0.11,0.0
0,7.9,0.0,0.19,0.0
3,7.66,0.0,0.11,0.0
0,8.9,0.0,0.06,0.0
3,14.84,1.0,0.13,0.0
3,14.72,0.0,0.11,1.0
3,14.26,0.0,0.11,0.0
0,6.62,0.0,0.14,0.0
3,13.49,0.0,0.11,1.0
0,11.71,0.0,0.03,0.0
0,15.27,0.0,0.21,1.0
3,7.9,0.0,0.11,0.0
3,7.9,0.0,0.11,0.0
0,6.03,0.0,0.24,0.0
3,14.65,1.0,0.12,1.0
0,6.03,0.0,0.09,0.0
3,7.9,0.0,0.11,0.0
0,7.51,0.0,0.1,0.0
0,6.03,0.0,0.03,0.0
0,7.9,0.0,0.16,0.0
0,6.03,0.0,0.08,0.0
0,13.99,0.0,0.16,1.0
0,5.42,0.0,0.19,0.0
3,10.0,0.0,0.11,0.0
0,10.99,0.0,0.14,0.0
3,15.62,0.0,0.11,1.0
3,13.92,0.0,0.11,0.0
0,5.42,0.0,0.08,0.0
3,7.9,0.0,0.11,0.0
0,7.49,0.0,0.16,0.0
3,5.99,0.0,0.11,0.0
3,10.74,0.0,0.11,0.0
0,12.99,0.0,0.05,0.0
3,13.79,0.0,0.11,0.0
3,15.37,0.0,0.11,1.0
0,5.99,0.0,0.16,0.0
3,13.99,1.0,0.12,1.0
3,5.99,0.0,0.11,0.0
3,13.11,0.0,0.11,0.0
3,6.03,0.0,0.1,0.0
3,7.51,0.0,0.1,0.0
0,10.0,0.0,0.15,0.0
3,13.79,0.0,0.1,1.0
0,13.43,0.0,0.16,1.0
0,14.54,1.0,0.14,1.0
3,11.49,0.0,0.1,0.0
3,7.9,0.0,0.1,0.0
0,10.74,0.0,0.16,0.0
0,10.0,0.0,0.13,0.0
3,18.39,0.0,0.1,1.0
3,5.99,0.0,0.1,0.0
3,7.29,1.0,0.11,0.0
0,14.46,0.0,0.29,1.0
0,6.91,0.0,0.02,0.0
3,12.73,0.0,0.1,1.0
0,6.91,0.0,0.27,0.0
3,12.84,0.0,0.1,1.0
3,10.99,0.0,0.1,0.0
0,7.88,0.0,0.16,0.0
3,13.48,1.0,0.11,1.0
0,11.49,1.0,0.04,0.0
2,6.76,0.0,0.06,0.0
0,10.38,0.0,0.32,0.0
0,11.86,0.0,0.03,0.0
0,14.35,1.0,0.18,0.0
3,18.39,1.0,0.1,0.0
3,13.92,0.0,0.09,1.0
0,7.88,0.0,0.1,0.0
3,13.06,0.0,0.09,1.0
0,7.88,0.0,0.16,0.0
0,7.88,0.0,0.18,0.0
0,10.25,1.0,0.32,0.0
3,13.92,0.0,0.09,1.0
3,10.36,0.0,0.09,0.0
0,8.59,0.0,0.08,0.0
3,10.37,0.0,0.09,0.0
2,13.57,0.0,0.06,0.0
0,12.18,0.0,0.16,0.0
0,13.92,0.0,0.1,0.0
0,13.57,0.0,0.08,1.0
3,14.26,1.0,0.1,0.0
3,14.27,0.0,0.09,0.0
0,16.7,0.0,0.32,0.0
3,7.49,0.0,0.09,0.0
0,10.95,0.0,0.1,0.0
2,11.58,0.0,0.16,0.0
3,6.92,0.0,0.09,0.0
3,13.35,0.0,0.09,1.0
0,16.0,1.0,0.27,1.0
3,6.92,0.0,0.09,0.0
3,11.86,0.0,0.09,0.0
3,11.49,0.0,0.09,0.0
0,13.87,0.0,0.12,0.0
0,10.08,0.0,0.1,0.0
0,10.08,0.0,0.13,0.0
0,9.2,0.0,0.15,0.0
3,15.23,0.0,0.08,0.0
3,10.99,0.0,0.08,0.0
3,13.8,0.0,0.08,0.0
3,10.36,0.0,0.08,0.0
0,8.7,0.0,0.05,0.0
3,12.61,0.0,0.08,1.0
3,12.61,1.0,0.1,0.0
0,11.71,1.0,0.14,0.0
3,16.45,1.0,0.1,0.0
3,13.61,0.0,0.08,1.0
0,10.0,1.0,0.11,0.0
3,15.31,0.0,0.08,0.0
0,9.99,0.0,0.06,0.0
3,16.32,0.0,0.08,1.0
3,7.14,0.0,0.08,0.0
0,11.26,1.0,0.27,0.0
0,10.95,0.0,0.15,0.0
3,6.54,0.0,0.08,0.0
0,13.47,0.0,0.24,0.0
0,7.37,0.0,0.06,0.0
0,9.07,0.0,0.16,0.0
3,14.74,1.0,0.09,0.0
0,11.71,0.0,0.15,0.0
3,7.51,0.0,0.08,0.0
0,12.61,0.0,0.03,0.0
0,12.53,0.0,0.1,0.0
3,16.29,1.0,0.08,1.0
3,9.88,0.0,0.07,0.0
0,16.63,0.0,0.29,0.0
3,5.99,0.0,0.07,0.0
3,11.71,0.0,0.07,0.0
0,16.29,1.0,0.21,1.0
3,16.49,0.0,0.07,0.0
2,9.99,0.0,0.08,0.0
3,16.29,1.0,0.07,1.0
3,16.77,1.0,0.07,0.0
0,7.66,0.0,0.16,0.0
2,10.65,0.0,0.48,0.0
0,12.69,0.0,0.35,0.0
3,14.61,0.0,0.07,1.0
3,12.53,0.0,0.07,0.0
2,17.58,0.0,0.24,0.0
3,9.63,0.0,0.06,0.0
3,13.23,0.0,0.06,0.0
0,8.9,0.0,0.12,0.0
0,8.9,0.0,0.06,0.0
3,11.99,0.0,0.06,0.0
0,13.06,0.0,0.11,0.0
0,14.91,1.0,0.15,0.0
0,16.4,1.0,0.44,0.0
3,15.99,1.0,0.06,0.0
0,6.54,0.0,0.15,0.0
0,14.46,0.0,0.04,1.0
0,13.85,0.0,0.2,1.0
0,14.96,0.0,0.2,0.0
0,10.99,0.0,0.03,0.0
3,15.62,1.0,0.04,1.0
3,12.69,1.0,0.27,0.0
3,10.0,0.0,0.17,0.0
3,6.17,0.0,0.16,0.0
3,13.06,0.0,0.15,0.0
0,6.91,0.0,0.19,0.0
3,7.29,0.0,0.1,0.0
3,7.9,1.0,0.33,0.0
0,7.51,0.0,0.13,0.0
3,12.68,0.0,0.27,0.0
0,12.53,0.0,0.08,1.0
0,7.9,0.0,0.21,0.0
0,7.9,0.0,0.38,0.0
3,12.87,0.0,0.15,0.0
3,17.27,1.0,0.13,1.0
0,11.49,0.0,0.13,0.0
0,5.99,0.0,0.16,0.0
3,12.21,0.0,0.24,0.0
0,5.79,0.0,0.1,0.0
3,6.62,0.0,0.2,0.0
3,11.36,0.0,0.2,0.0
3,13.11,0.0,0.15,1.0
0,10.38,0.0,0.26,0.0
3,6.99,0.0,0.05,0.0
3,7.49,1.0,0.33,0.0
3,7.51,0.0,0.28,0.0
0,13.22,0.0,0.15,1.0
2,13.22,0.0,0.1,1.0
0,6.0,0.0,0.24,0.0
0,7.43,0.0,0.06,0.0
0,10.74,0.0,0.19,0.0
2,13.35,0.0,0.11,1.0
3,13.61,1.0,0.12,1.0
0,10.2,0.0,0.1,0.0
3,9.99,1.0,0.32,0.0
3,8.9,1.0,0.28,0.0
3,10.99,0.0,0.18,0.0
3,8.9,0.0,0.17,0.0
3,7.88,0.0,0.1,0.0
0,11.03,0.0,0.15,0.0
0,11.49,0.0,0.24,0.0
0,14.59,1.0,0.18,1.0
2,16.4,1.0,0.26,0.0
0,12.42,0.0,0.22,0.0
3,13.49,0.0,0.27,0.0
3,6.99,0.0,0.11,0.0
3,6.03,0.0,0.28,0.0
0,7.9,0.0,0.32,0.0
0,9.91,0.0,0.1,0.0
3,13.23,0.0,0.27,0.0
3,16.77,1.0,0.26,1.0
0,8.49,0.0,0.32,0.0
3,11.49,0.0,0.26,0.0
0,11.49,0.0,0.32,0.0
0,10.59,0.0,0.16,0.0
0,7.49,0.0,0.12,0.0
0,10.59,0.0,0.16,0.0
0,9.99,0.0,0.32,0.0
3,12.87,0.0,0.24,1.0
0,5.99,0.0,0.15,0.0
0,10.99,0.0,0.18,0.0
3,11.49,0.0,0.23,0.0
3,18.64,0.0,0.23,1.0
0,5.99,0.0,0.17,0.0
3,11.26,0.0,0.23,0.0
0,7.66,0.0,0.11,0.0
3,8.94,0.0,0.2,0.0
0,7.29,0.0,0.13,0.0
0,7.66,0.0,0.19,0.0
0,6.91,0.0,0.16,0.0
3,17.27,1.0,0.24,0.0
0,5.42,0.0,0.07,0.0
3,14.35,0.0,0.2,0.0
0,9.25,0.0,0.16,0.0
0,5.42,0.0,0.06,0.0
0,11.49,0.0,0.4,0.0
0,11.49,0.0,0.1,0.0
3,7.9,0.0,0.19,0.0
3,13.79,1.0,0.22,0.0
3,11.83,0.0,0.18,0.0
0,12.73,0.0,0.13,1.0
3,11.12,0.0,0.17,0.0
3,14.72,0.0,0.17,1.0
0,10.99,0.0,0.14,0.0
3,13.22,0.0,0.17,0.0
3,14.5,1.0,0.19,1.0
3,11.99,0.0,0.16,0.0
3,11.97,0.0,0.16,1.0
3,13.99,0.0,0.16,1.0
2,8.94,0.0,0.28,0.0
3,6.17,0.0,0.16,0.0
3,16.89,1.0,0.18,1.0
0,8.94,0.0,0.16,0.0
0,19.13,0.0,0.32,1.0
3,18.25,1.0,0.17,1.0
3,13.72,0.0,0.15,0.0
3,7.88,0.0,0.15,0.0
0,13.47,0.0,0.05,0.0
3,8.94,0.0,0.15,0.0
0,7.68,0.0,0.06,0.0
3,10.99,0.0,0.15,0.0
0,13.79,0.0,0.18,0.0
0,8.0,0.0,0.22,0.0
0,13.47,0.0,0.24,0.0
3,13.99,0.0,0.14,1.0
3,7.49,0.0,0.14,0.0
0,11.46,0.0,0.38,0.0
3,7.29,0.0,0.14,0.0
0,13.04,1.0,0.11,1.0
0,13.87,0.0,0.4,0.0
3,6.17,0.0,0.14,0.0
0,12.04,0.0,0.06,1.0
0,5.99,0.0,0.07,0.0
3,13.47,0.0,0.14,1.0
0,6.03,0.0,0.16,0.0
0,9.91,0.0,0.19,0.0
3,15.62,0.0,0.14,1.0
2,13.43,0.0,0.09,1.0
0,10.74,0.0,0.13,0.0
0,8.9,0.0,0.43,0.0
1,12.53,0.0,0.08,0.0
3,7.51,0.0,0.13,0.0
3,14.84,1.0,0.14,0.0
3,7.88,0.0,0.12,0.0
3,17.27,0.0,0.12,0.0
0,12.53,0.0,0.28,1.0
0,9.99,0.0,0.17,0.0
2,9.62,0.0,0.32,0.0
3,6.54,0.0,0.11,0.0
3,12.69,0.0,0.11,0.0
3,13.48,0.0,0.11,1.0
3,13.06,0.0,0.08,0.0
3,14.84,1.0,0.07,0.0
3,12.53,0.0,0.06,0.0
3,14.27,1.0,0.47,0.0
0,7.51,0.0,0.04,0.0
3,10.28,1.0,0.47,0.0
3,9.99,1.0,0.44,0.0
0,5.79,0.0,0.04,0.0
2,6.76,0.0,0.06,0.0
0,15.58,1.0,0.17,0.0
0,7.51,0.0,0.2,0.0
0,11.36,0.0,0.39,0.0
3,11.99,0.0,0.2,0.0
3,10.25,1.0,0.24,0.0
3,7.88,0.0,0.13,0.0
0,11.12,0.0,0.27,0.0
3,15.62,1.0,0.27,1.0
0,5.42,0.0,0.06,0.0
0,10.75,0.0,0.09,0.0
0,7.88,0.0,0.05,0.0
3,14.65,0.0,0.16,0.0
0,9.63,0.0,0.23,0.0
0,6.62,0.0,0.08,0.0
3,14.96,1.0,0.28,1.0
3,7.66,0.0,0.21,0.0
0,11.71,0.0,0.19,0.0
0,16.77,0.0,0.19,0.0
3,8.59,0.0,0.09,0.0
0,6.62,0.0,0.1,0.0
3,7.9,0.0,0.14,0.0
3,11.49,0.0,0.13,0.0
3,15.99,0.0,0.21,1.0
3,6.03,1.0,0.31,0.0
0,6.03,0.0,0.03,0.0
0,7.9,0.0,0.08,0.0
0,5.99,0.0,0.14,0.0
0,10.99,0.0,0.09,0.0
0,10.99,0.0,0.13,0.0
2,17.49,0.0,0.23,1.0
0,8.49,0.0,0.15,0.0
3,12.18,0.0,0.3,0.0
0,10.0,0.0,0.06,0.0
0,7.29,0.0,0.09,0.0
2,7.66,0.0,0.16,0.0
3,7.74,0.0,0.06,0.0
0,10.37,0.0,0.21,0.0
0,7.29,0.0,0.08,0.0
0,10.74,0.0,0.02,0.0
0,10.38,0.0,0.11,0.0
0,10.38,0.0,0.23,0.0
3,7.29,0.0,0.19,0.0
0,13.23,0.0,0.23,1.0
0,13.23,0.0,0.22,1.0
3,11.34,1.0,0.49,1.0
0,7.14,0.0,0.09,0.0
3,7.51,1.0,0.45,0.0
3,9.83,1.0,0.42,0.0
3,11.49,1.0,0.36,0.0
0,11.83,0.0,0.39,0.0
0,8.59,0.0,0.19,0.0
3,11.48,1.0,0.36,0.0
3,8.9,1.0,0.35,0.0
3,10.59,1.0,0.35,0.0
3,12.73,1.0,0.35,0.0
0,14.96,0.0,0.13,1.0
3,11.49,1.0,0.34,0.0
0,12.21,0.0,0.07,0.0
0,9.32,0.0,0.03,0.0
3,7.9,1.0,0.34,0.0
0,13.55,1.0,0.43,1.0
0,11.97,1.0,0.12,0.0
3,7.51,1.0,0.33,0.0
3,13.98,1.0,0.33,1.0
3,10.99,1.0,0.31,0.0
3,13.49,1.0,0.3,1.0
3,17.58,1.0,0.3,1.0
3,12.99,0.0,0.3,1.0
3,5.99,1.0,0.3,0.0
0,14.27,0.0,0.15,1.0
0,13.43,0.0,0.14,1.0
0,8.94,0.0,0.07,0.0
0,14.91,0.0,0.08,1.0
3,14.61,1.0,0.3,1.0
3,10.38,0.0,0.29,0.0
0,10.99,0.0,0.11,0.0
0,14.72,0.0,0.02,0.0
2,13.48,0.0,0.19,1.0
0,12.18,0.0,0.16,0.0
0,11.83,0.0,0.23,0.0
3,12.69,0.0,0.27,0.0
3,11.99,0.0,0.27,0.0
3,5.79,0.0,0.27,0.0
3,7.14,0.0,0.27,0.0
3,11.86,1.0,0.27,0.0
3,11.83,0.0,0.26,0.0
0,10.99,0.0,0.22,0.0
3,13.16,0.0,0.26,0.0
3,6.62,1.0,0.26,0.0
3,11.71,1.0,0.31,0.0
0,10.65,0.0,0.07,0.0
3,8.94,0.0,0.26,0.0
0,11.99,0.0,0.03,0.0
0,13.99,0.0,0.06,1.0
3,9.99,0.0,0.25,0.0
0,5.79,0.0,0.17,0.0
3,11.11,0.0,0.25,0.0
0,13.23,0.0,0.04,0.0
0,15.33,1.0,0.4,0.0
3,15.58,1.0,0.3,0.0
0,13.47,0.0,0.12,1.0
0,9.63,0.0,0.06,0.0
0,10.99,0.0,0.23,0.0
2,13.98,0.0,0.15,1.0
0,14.61,0.0,0.04,0.0
0,18.25,0.0,0.05,1.0
3,15.65,1.0,0.3,1.0
3,10.78,0.0,0.25,1.0
0,6.03,0.0,0.16,0.0
3,10.39,0.0,0.25,0.0
0,16.29,1.0,0.05,1.0
3,7.14,0.0,0.24,0.0
0,6.62,0.0,0.15,0.0
3,9.63,0.0,0.24,0.0
0,12.69,0.0,0.18,0.0
0,6.62,0.0,0.13,0.0
0,7.9,0.0,0.18,0.0
2,10.65,0.0,0.09,0.0
0,7.9,0.0,0.16,0.0
3,7.9,0.0,0.23,0.0
3,10.83,0.0,0.23,0.0
3,11.99,0.0,0.23,0.0
3,16.0,1.0,0.26,1.0
0,9.91,0.0,0.26,0.0
3,11.99,0.0,0.23,0.0
3,10.59,0.0,0.23,0.0
0,9.91,0.0,0.18,0.0
3,7.49,0.0,0.23,0.0
3,12.61,0.0,0.23,1.0
3,17.06,1.0,0.26,1.0
0,11.71,0.0,0.1,0.0
0,8.9,0.0,0.11,0.0
3,12.53,0.0,0.23,0.0
0,7.9,0.0,0.18,0.0
0,7.9,0.0,0.18,0.0
0,6.03,0.0,0.09,0.0
3,15.99,1.0,0.25,1.0
0,10.65,0.0,0.1,0.0
0,17.58,0.0,0.11,1.0
0,6.03,1.0,0.08,0.0
0,7.51,0.0,0.08,0.0
0,6.03,0.0,0.15,0.0
3,8.49,0.0,0.21,0.0
0,12.69,0.0,0.12,0.0
0,12.42,0.0,0.03,0.0
3,7.51,0.0,0.21,0.0
0,6.03,0.0,0.11,0.0
3,8.94,1.0,0.25,0.0
3,14.96,0.0,0.21,0.0
3,6.76,0.0,0.21,0.0
0,15.27,0.0,0.06,0.0
0,17.27,0.0,0.12,1.0
3,13.85,0.0,0.21,1.0
3,14.54,0.0,0.21,1.0
0,7.9,0.0,0.11,0.0
3,6.17,0.0,0.21,0.0
0,7.51,0.0,0.05,0.0
3,10.99,0.0,0.2,0.0
3,7.29,0.0,0.2,0.0
3,8.94,0.0,0.2,0.0
3,10.65,0.0,0.2,0.0
3,10.65,0.0,0.2,0.0
0,12.99,0.0,0.15,0.0
3,7.9,0.0,0.2,0.0
3,5.99,0.0,0.2,0.0
3,8.49,0.0,0.2,0.0
3,14.26,0.0,0.2,1.0
0,5.99,0.0,0.2,0.0
0,8.49,0.0,0.11,0.0
2,13.49,0.0,0.07,1.0
3,11.48,0.0,0.2,0.0
0,15.99,1.0,0.14,1.0
3,10.39,0.0,0.2,0.0
3,14.35,0.0,0.2,1.0
0,5.42,0.0,0.08,0.0
3,15.23,1.0,0.23,0.0
0,11.49,0.0,0.06,0.0
2,16.89,0.0,0.07,0.0
0,7.49,0.0,0.25,0.0
0,7.49,0.0,0.06,0.0
3,5.79,0.0,0.2,0.0
3,7.14,0.0,0.2,0.0
3,13.22,0.0,0.2,0.0
3,9.99,0.0,0.19,0.0
3,11.49,0.0,0.19,0.0
3,7.51,0.0,0.19,0.0
3,12.53,0.0,0.19,0.0
0,9.99,0.0,0.28,0.0
3,7.88,0.0,0.19,0.0
2,11.49,0.0,0.11,0.0
0,6.99,0.0,0.32,0.0
3,8.94,0.0,0.19,0.0
3,13.79,0.0,0.19,1.0
3,14.35,0.0,0.18,1.0
0,11.99,0.0,0.15,0.0
3,12.69,0.0,0.18,0.0
0,7.49,0.0,0.18,0.0
0,10.99,0.0,0.09,0.0
0,6.99,0.0,0.12,0.0
0,9.99,0.0,0.07,0.0
3,12.18,0.0,0.18,0.0
3,6.17,0.0,0.18,0.0
3,7.66,0.0,0.18,0.0
3,8.94,0.0,0.18,0.0
0,8.49,0.0,0.22,0.0
0,10.99,0.0,0.02,0.0
0,10.99,0.0,0.12,0.0
3,10.99,0.0,0.18,0.0
3,5.79,0.0,0.18,0.0
3,15.33,0.0,0.18,0.0
0,15.23,0.0,0.13,1.0
3,13.61,0.0,0.18,0.0
0,6.99,0.0,0.11,0.0
0,10.99,0.0,0.18,0.0
3,8.0,0.0,0.17,0.0
3,12.69,0.0,0.17,0.0
0,5.99,0.0,0.12,0.0
3,10.65,0.0,0.17,0.0
0,6.99,0.0,0.12,0.0
0,9.99,0.0,0.22,0.0
0,8.9,0.0,0.08,0.0
0,7.49,0.0,0.15,0.0
0,15.62,0.0,0.21,1.0
3,11.83,0.0,0.17,0.0
3,14.11,0.0,0.17,1.0
0,5.42,0.0,0.02,0.0
3,7.9,0.0,0.17,0.0
3,7.49,0.0,0.17,0.0
3,12.09,0.0,0.17,1.0
3,12.21,0.0,0.17,0.0
0,8.49,0.0,0.11,0.0
2,6.99,0.0,0.09,0.0
3,15.96,0.0,0.17,1.0
0,5.42,0.0,0.06,0.0
0,11.99,0.0,0.15,0.0
0,7.49,0.0,0.18,0.0
3,15.05,1.0,0.19,1.0
0,5.42,0.0,0.03,0.0
0,15.62,1.0,0.08,1.0
3,10.99,0.0,0.16,0.0
3,11.11,0.0,0.16,0.0
0,9.99,1.0,0.08,0.0
0,5.79,0.0,0.08,0.0
0,7.29,0.0,0.15,0.0
0,5.79,0.0,0.15,0.0
3,14.72,0.0,0.16,1.0
0,10.0,0.0,0.17,0.0
3,7.29,0.0,0.2,0.0
3,15.37,0.0,0.24,1.0
3,13.24,1.0,0.21,0.0
3,11.49,0.0,0.16,0.0
0,7.29,0.0,0.08,0.0
3,10.59,0.0,0.3,0.0
2,7.29,0.0,0.14,0.0
3,9.88,1.0,0.4,0.0
0,7.66,0.0,0.15,0.0
0,11.11,0.0,0.15,0.0
3,7.49,1.0,0.32,0.0
3,6.62,1.0,0.31,0.0
0,5.42,0.0,0.09,0.0
3,8.94,0.0,0.21,0.0
2,14.17,0.0,0.15,1.0
3,6.92,0.0,0.18,0.0
3,15.68,0.0,0.18,0.0
0,9.62,0.0,0.21,0.0
0,14.09,0.0,0.31,1.0
0,9.99,0.0,0.11,0.0
3,12.98,0.0,0.15,0.0
3,11.86,0.0,0.14,0.0
3,6.03,0.0,0.12,0.0
0,10.36,0.0,0.05,0.0
0,12.98,1.0,0.06,0.0
0,9.99,1.0,0.42,0.0
3,6.03,0.0,0.11,0.0
3,5.99,0.0,0.15,0.0
2,6.17,0.0,0.18,0.0
3,12.53,1.0,0.71,0.0
2,12.61,0.0,0.18,1.0
3,6.54,1.0,0.39,0.0
3,8.94,1.0,0.39,0.0
3,8.59,1.0,0.37,0.0
3,10.75,1.0,0.37,0.0
3,6.54,1.0,0.36,0.0
2,5.79,0.0,0.08,0.0
0,13.35,0.0,0.15,0.0
0,9.62,0.0,0.03,0.0
0,7.88,0.0,0.14,0.0
3,13.11,1.0,0.34,1.0
0,11.86,0.0,0.13,0.0
2,6.76,0.0,0.05,0.0
0,6.76,0.0,0.1,0.0
3,12.87,1.0,0.34,0.0
2,13.98,0.0,0.15,0.0
0,10.75,0.0,0.15,0.0
0,14.72,0.0,0.11,0.0
0,11.12,0.0,0.23,0.0
3,14.35,1.0,0.32,1.0
0,13.61,0.0,0.11,1.0
3,13.57,1.0,0.32,0.0
0,10.38,0.0,0.2,0.0
0,14.35,0.0,0.2,1.0
3,14.11,1.0,0.3,0.0
3,14.46,1.0,0.29,1.0
3,16.32,0.0,0.25,1.0
0,11.49,0.0,0.17,0.0
3,9.91,0.0,0.24,0.0
0,7.51,0.0,0.22,0.0
0,7.88,0.0,0.08,0.0
3,16.07,0.0,0.23,0.0
0,7.88,0.0,0.17,0.0
0,11.12,0.0,0.06,0.0
0,17.19,0.0,0.34,0.0
0,11.49,1.0,0.17,0.0
0,11.86,0.0,0.23,0.0
2,7.88,0.0,0.13,0.0
0,7.88,0.0,0.15,0.0
3,10.91,0.0,0.13,1.0
0,7.14,0.0,0.11,0.0
3,7.49,0.0,0.19,0.0
0,7.51,0.0,0.12,0.0
3,11.71,1.0,0.31,0.0
0,13.11,0.0,0.12,0.0
0,11.36,1.0,0.34,0.0
0,13.48,1.0,0.34,1.0
0,6.39,0.0,0.04,0.0
3,9.91,0.0,0.21,0.0
3,16.32,1.0,0.21,1.0
0,11.36,0.0,0.09,0.0
2,11.36,0.0,0.09,0.0
0,12.73,0.0,0.05,0.0
3,9.99,0.0,0.19,0.0
3,13.49,0.0,0.21,1.0
0,11.36,0.0,0.07,0.0
3,6.62,1.0,0.38,0.0
0,7.14,0.0,0.12,0.0
3,16.77,1.0,0.36,0.0
0,7.51,0.0,0.13,0.0
3,7.66,1.0,0.28,0.0
0,15.31,0.0,0.22,1.0
3,15.62,1.0,0.28,0.0
3,7.88,1.0,0.49,0.0
2,13.92,0.0,0.11,1.0
2,13.92,0.0,0.05,1.0
3,8.9,1.0,0.47,0.0
0,11.48,0.0,0.09,0.0
0,8.59,0.0,0.12,0.0
3,19.04,1.0,0.41,1.0
3,15.33,1.0,0.35,1.0
3,5.99,1.0,0.34,0.0
3,8.94,1.0,0.34,0.0
3,13.92,1.0,0.32,0.0
3,13.57,0.0,0.3,0.0
0,12.18,0.0,0.31,0.0
3,10.99,0.0,0.26,0.0
0,8.59,0.0,0.15,0.0
2,17.74,1.0,0.2,1.0
0,8.94,0.0,0.26,0.0
3,7.88,0.0,0.23,0.0
3,11.26,0.0,0.22,0.0
3,6.76,0.0,0.2,0.0
3,14.74,1.0,0.23,1.0
3,12.87,0.0,0.2,0.0
0,11.48,0.0,0.23,0.0
2,15.37,0.0,0.08,0.0
3,12.73,0.0,0.2,0.0
0,12.53,1.0,0.12,1.0
0,9.32,0.0,0.02,0.0
3,6.99,0.0,0.19,0.0
3,14.79,0.0,0.18,1.0
3,14.65,0.0,0.18,0.0
3,16.29,0.0,0.18,0.0
3,9.63,0.0,0.17,0.0
0,10.95,0.0,0.23,0.0
0,13.47,0.0,0.12,0.0
3,8.9,0.0,0.17,0.0
0,14.11,1.0,0.33,1.0
3,6.17,0.0,0.17,0.0
3,12.53,0.0,0.17,0.0
0,7.37,0.0,0.03,0.0
0,9.63,0.0,0.14,0.0
3,7.51,0.0,0.16,0.0
3,7.14,0.0,0.14,0.0
0,11.89,0.0,0.08,0.0
0,12.72,0.0,0.27,0.0
3,16.49,1.0,0.14,0.0
3,15.33,1.0,0.14,1.0
0,9.07,0.0,0.09,0.0
3,7.49,0.0,0.14,0.0
0,10.08,0.0,0.12,0.0
0,10.71,0.0,0.08,0.0
2,11.66,0.0,0.11,1.0
3,6.62,0.0,0.22,0.0
3,7.49,1.0,0.44,0.0
3,13.16,1.0,0.44,0.0
3,11.71,1.0,0.4,0.0
3,14.27,1.0,0.4,0.0
3,9.99,1.0,0.4,0.0
0,14.5,0.0,0.23,0.0
0,7.75,0.0,0.06,0.0
0,8.38,0.0,0.2,0.0
0,7.43,0.0,0.08,0.0
0,6.03,0.0,0.19,0.0
0,6.03,0.0,0.08,0.0
0,13.49,0.0,0.06,1.0
3,10.37,1.0,0.33,0.0
2,10.99,0.0,0.06,0.0
0,9.99,0.0,0.08,0.0
3,9.88,0.0,0.28,0.0
0,6.92,0.0,0.07,0.0
0,9.25,0.0,0.1,0.0
0,10.36,0.0,0.31,0.0
